Date,Price,Status,Build Year,URL,Adresse,Kort adresse,Kvdm,Latitude,Longitude,Kommune,Type,Værelser,Badeværelser,Toiletter,KælderAreal,Distance_to_rådhus,Nearest_Metro_Distance,Nearest_Tog_Distance,Price_per_kvdm,Price_million,Natural_log_Price,Natural_log_Price_per_kvdm,København,Albertslund,Ballerup,Brøndby,Frederiksberg,Furesø,Gentofte,Gladsaxe,Glostrup,Greve,Herlev,Hvidovre,Ishøj,Lyngby-Taarbak,Rudersdal,Rødovre,Tarnby,Vallensbak,Ejerlejlighed,Villa,Rækkehus,Year,2015,2016,2017,2018,2019,2020,2021,2022,2023,D_metro_1-2,D_metro_2-3,D_metro_3_plus,D_Tog_1-3,D_Tog_3-6,D_Tog_6_plus,D_Radhus_1-5,D_Radhus_5-10,D_Radhus_10_plus,After corona lockdown,ejendom_alder,ln_ejendom_alder,ln_KælderAreal,Værelser_squared,Toiletter_squared,Badeværelser_squared,ln_Distance_to_rådhus,D_metro_0-1,D_Tog_0-1,D_Radhus_0-1
2018-02-22,4600000,"Solgt, Fri handel",1926,https://www.boligsiden.dk/adresse/krogebjerg-39-2720-vanloese-01013972__39_______,Krogebjerg 39 2720 Vanløse,Krogebjerg 39 2720,138.0,55.6924869,12.4687927,København,Villa,6.0,1.0,1.0,68.0,6.549413119374962,0.7853140034497835,0.5893568898596463,33333.333333333336,4.6,15.341566861459324,10.41431317630212,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,97,4.584967478670572,4.23410650459726,36.0,1.0,1.0,2.0214698277064858,1,1,0
2017-11-17,5295000,"Solgt, Fri handel",1931,https://www.boligsiden.dk/adresse/engvej-66-2300-koebenhavn-s-01011620__66_______,Engvej 66 2300 København S,Engvej 66 2300,118.0,55.6548683,12.6298864,København,Villa,5.0,1.0,2.0,69.0,4.4792553022587525,0.18860626666410818,4.524688469976182,44872.8813559322,5.295,15.482273537017644,10.71158891255198,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,92,4.532599493153256,4.248495242049359,25.0,4.0,1.0,1.7009691979771293,1,0,0
2016-08-23,7700000,"Solgt, Fri handel",1909,https://www.boligsiden.dk/adresse/ingolfs-alle-26-2300-koebenhavn-s-01013276__26_______,Ingolfs Allé 26 2300 København S,Ingolfs Allé 26 2300,209.0,55.6505972,12.6084192,København,Villa,8.0,1.0,2.0,125.0,3.751359292675512,1.3516479502916174,3.471511023251824,36842.10526315789,7.7,15.856730886823913,10.514396634859102,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,114,4.74493212836325,4.836281906951478,64.0,4.0,1.0,1.5584307439876737,0,0,0
2021-03-22,5900000,"Solgt, Fri handel",1936,https://www.boligsiden.dk/adresse/katrinedalsvej-35a-2720-vanloese-01013608_35a_______,Katrinedalsvej 35A 2720 Vanløse,Katrinedalsvej 35A 2720,86.0,55.69025269999999,12.4933754,København,Villa,3.0,1.0,1.0,86.0,5.004215187861589,0.6243631351600503,0.36093055111522765,68604.6511627907,5.9,15.590462908875947,11.13611561262244,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,87,4.477336814478207,4.465908118654584,9.0,1.0,1.0,1.7924617538787162,1,1,0
2021-06-24,7100000,"Solgt, Fri handel",1952,https://www.boligsiden.dk/adresse/stenkloevervej-2-2400-koebenhavn-nv-01016876___2_______,Stenkløvervej 2 2400 København NV,Stenkløvervej 2 2400,106.0,55.7251578,12.5315226,København,Villa,5.0,1.0,2.0,56.0,5.949492340022107,2.6483636574754232,0.7448825249235685,66981.1320754717,7.1,15.775605342011543,11.112166247899477,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2021,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,71,4.276666119016055,4.04305126783455,25.0,4.0,1.0,1.9386686123076782,0,1,0
2018-07-06,5650000,"Solgt, Fri handel",1928,https://www.boligsiden.dk/adresse/tuxensvej-31-2700-broenshoej-01017716__31_______,Tuxensvej 31 2700 Brønshøj,Tuxensvej 31 2700,144.0,55.70151689999999,12.5025313,København,Villa,4.0,1.0,2.0,69.0,5.044723549019641,1.75405507632687,1.4679934243179515,39236.11111111111,5.65,15.547166103122624,10.577352803546622,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2018,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,95,4.564348191467836,4.248495242049359,16.0,4.0,1.0,1.799185750848906,0,0,0
2018-05-08,8500000,"Solgt, Fri handel",2014,https://www.boligsiden.dk/adresse/tudskaervej-21-2720-vanloese-01017688__21_______,Tudskærvej 21 2720 Vanløse,Tudskærvej 21 2720,193.0,55.69062049999999,12.4691682,København,Villa,6.0,2.0,2.0,48.0,6.471816332930343,0.7525213472296637,0.5251898363135226,44041.45077720207,8.5,15.955576721460545,10.69288653255566,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,2.302585092994046,3.8918202981106265,36.0,4.0,4.0,2.0111381199138236,1,1,0
2020-01-30,3600000,"Solgt, Fri handel",1954,https://www.boligsiden.dk/adresse/soendervigvej-16-2720-vanloese-01017304__16_______,Søndervigvej 16 2720 Vanløse,Søndervigvej 16 2720,151.0,55.6918908,12.4741211,København,Villa,6.0,1.0,2.0,73.0,6.210295762035105,0.4449463216110886,0.2613002212062363,23841.059602649006,3.6,15.096444403426338,10.079164566611414,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,69,4.248495242049359,4.30406509320417,36.0,4.0,1.0,1.9755099715422155,1,1,0
2016-06-30,3675000,"Solgt, Fri handel",1954,https://www.boligsiden.dk/adresse/soendervigvej-16-2720-vanloese-01017304__16_______,Søndervigvej 16 2720 Vanløse,Søndervigvej 16 2720,151.0,55.6918908,12.4741211,København,Villa,6.0,1.0,2.0,73.0,6.210295762035105,0.4449463216110886,0.2613002212062363,24337.748344370862,3.675,15.117063690629074,10.09978385381415,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,69,4.248495242049359,4.30406509320417,36.0,4.0,1.0,1.9755099715422155,1,1,0
2023-08-30,10250000,"Solgt, Fri handel",2017,https://www.boligsiden.dk/adresse/broenshoejholms-alle-11-2700-broenshoej-01010936__11_______,Brønshøjholms Allé 11 2700 Brønshøj,Brønshøjholms Allé 11 2700,198.0,55.7055105,12.5010151,København,Villa,7.0,2.0,2.0,0.0,5.381860011683219,2.0180747532338277,1.8978466736122082,51767.67676767677,10.25,16.14278826354869,10.854521232854156,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2023,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,6,1.9459101490553132,0.0,49.0,4.0,4.0,1.8534595927491706,0,0,0
2018-12-23,7700000,"Solgt, Fri handel",2017,https://www.boligsiden.dk/adresse/broenshoejholms-alle-11-2700-broenshoej-01010936__11_______,Brønshøjholms Allé 11 2700 Brønshøj,Brønshøjholms Allé 11 2700,198.0,55.7055105,12.5010151,København,Villa,7.0,2.0,2.0,0.0,5.381860011683219,2.0180747532338277,1.8978466736122082,38888.88888888889,7.7,15.856730886823913,10.568463856129377,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2018,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,6,1.9459101490553132,0.0,49.0,4.0,4.0,1.8534595927491706,0,0,0
2019-08-11,4505000,"Solgt, Fri handel",1934,https://www.boligsiden.dk/adresse/beldringevej-10-2700-broenshoej-01010432__10_______,Beldringevej 10 2700 Brønshøj,Beldringevej 10 2700,122.0,55.69884159999999,12.4972498,København,Villa,4.0,1.0,1.0,61.0,5.169616141507745,1.3176735798202623,1.3447272142759734,36926.229508196724,4.505,15.320698449024576,10.516677404291318,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2019,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,89,4.499809670330265,4.127134385045092,16.0,1.0,1.0,1.8196366222878997,0,0,0
2022-04-14,7800000,"Solgt, Fri handel",1934,https://www.boligsiden.dk/adresse/birkagervej-9-2720-vanloese-01010496___9_______,Birkagervej 9 2720 Vanløse,Birkagervej 9 2720,91.0,55.6813726,12.4759137,København,Villa,4.0,1.0,2.0,91.0,5.872993447395963,1.1444459736060204,1.0257562678954573,85714.28571428571,7.8,15.86963429165982,11.35877478514297,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2022,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,89,4.499809670330265,4.5217885770490405,16.0,4.0,1.0,1.927599738755624,0,0,0
2022-12-01,8725000,"Solgt, Fri handel",1929,https://www.boligsiden.dk/adresse/gjorslevvej-9-2720-vanloese-01012216___9_______,Gjorslevvej 9 2720 Vanløse,Gjorslevvej 9 2720,159.0,55.6946504,12.4759222,København,Villa,5.0,1.0,2.0,85.0,6.197623724502476,0.5004048067648441,0.46702085592535586,54874.21383647799,8.725,15.981703026052765,10.912798823832533,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,94,4.553876891600541,4.454347296253507,25.0,4.0,1.0,1.9737509332838508,1,1,0
2020-11-06,5720000,"Solgt, Fri handel",1954,https://www.boligsiden.dk/adresse/kirkebjerg-alle-3-2720-vanloese-01013680___3_______,Kirkebjerg Allé 3 2720 Vanløse,Kirkebjerg Allé 3 2720,174.0,55.69499949999999,12.486692,København,Villa,6.0,1.0,1.0,46.0,5.580454655498938,0.5447892201185214,0.7570664590751883,32873.5632183908,5.72,15.559479363355981,10.400424064141452,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,69,4.248495242049359,3.8501476017100584,36.0,1.0,1.0,1.884103839530553,1,1,0
2015-04-26,3595000,"Solgt, Fri handel",1954,https://www.boligsiden.dk/adresse/kirkebjerg-alle-3-2720-vanloese-01013680___3_______,Kirkebjerg Allé 3 2720 Vanløse,Kirkebjerg Allé 3 2720,174.0,55.69499949999999,12.486692,København,Villa,6.0,1.0,1.0,46.0,5.580454655498938,0.5447892201185214,0.7570664590751883,20660.919540229886,3.595,15.095054549137284,9.935999249922755,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,69,4.248495242049359,3.8501476017100584,36.0,1.0,1.0,1.884103839530553,1,1,0
2020-06-21,4400000,"Solgt, Fri handel",1949,https://www.boligsiden.dk/adresse/groennehave-alle-6-2500-valby-01012352___6_______,Grønnehave Allé 6 2500 Valby,Grønnehave Allé 6 2500,106.0,55.6458884,12.5029116,København,Villa,4.0,2.0,2.0,72.0,5.335481633099737,3.4199059167497126,0.7175720698181244,41509.43396226415,4.4,15.29711509888849,10.633676004776422,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,74,4.31748811353631,4.290459441148391,16.0,4.0,4.0,1.8461658382075186,0,1,0
2020-06-21,4400000,"Solgt, Fri handel",1949,https://www.boligsiden.dk/adresse/groennehave-alle-6-2500-valby-01012352___6_______,Grønnehave Allé 6 2500 Valby,Grønnehave Allé 6 2500,106.0,55.6458884,12.5029116,København,Villa,4.0,2.0,2.0,72.0,5.335481633099737,3.4199059167497126,0.7175720698181244,41509.43396226415,4.4,15.29711509888849,10.633676004776422,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,74,4.31748811353631,4.290459441148391,16.0,4.0,4.0,1.8461658382075186,0,1,0
2016-04-13,3515000,"Solgt, Fri handel",1949,https://www.boligsiden.dk/adresse/groennehave-alle-6-2500-valby-01012352___6_______,Grønnehave Allé 6 2500 Valby,Grønnehave Allé 6 2500,106.0,55.6458884,12.5029116,København,Villa,4.0,2.0,2.0,72.0,5.335481633099737,3.4199059167497126,0.7175720698181244,33160.377358490565,3.515,15.072550083226902,10.409110989114835,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,74,4.31748811353631,4.290459441148391,16.0,4.0,4.0,1.8461658382075186,0,1,0
2020-09-11,4850000,"Solgt, Fri handel",1929,https://www.boligsiden.dk/adresse/danshoejvej-54-2500-valby-01011268__54_______,Danshøjvej 54 2500 Valby,Danshøjvej 54 2500,106.0,55.6628868,12.4886097,København,Villa,4.0,1.0,1.0,38.0,5.255087694869799,2.6417246161502637,0.3563771944884949,45754.71698113208,4.85,15.394489262913666,10.731050168801598,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,94,4.553876891600541,3.6635616461296463,16.0,1.0,1.0,1.8333951637837929,0,1,0
2015-10-21,3775000,"Solgt, Fri handel",1929,https://www.boligsiden.dk/adresse/danshoejvej-54-2500-valby-01011268__54_______,Danshøjvej 54 2500 Valby,Danshøjvej 54 2500,106.0,55.6628868,12.4886097,København,Villa,4.0,1.0,1.0,38.0,5.255087694869799,2.6417246161502637,0.3563771944884949,35613.20754716981,3.775,15.143910940665263,10.480471846553195,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,94,4.553876891600541,3.6635616461296463,16.0,1.0,1.0,1.8333951637837929,0,1,0
2023-03-30,3500000,"Solgt, Fri handel",1926,https://www.boligsiden.dk/adresse/herlufsholmvej-34-2720-vanloese-01012840__34_______,Herlufsholmvej 34 2720 Vanløse,Herlufsholmvej 34 2720,72.0,55.6904463,12.4791837,København,Villa,3.0,1.0,1.0,57.0,5.860828414280789,0.15009037072093842,0.1032648029643982,48611.11111111111,3.5,15.068273526459642,10.791607407443587,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,97,4.584967478670572,4.060443010546419,9.0,1.0,1.0,1.9258281945461204,1,1,0
2016-03-14,5180000,"Solgt, Fri handel",1937,https://www.boligsiden.dk/adresse/lidemarksvej-6-2700-broenshoej-01014240___6_______,Lidemarksvej 6 2700 Brønshøj,Lidemarksvej 6 2700,149.0,55.6992214,12.4837648,København,Villa,5.0,2.0,2.0,57.0,5.93881152241341,0.9031402543456097,0.9054577099847246,34765.10067114094,5.18,15.460315614235666,10.456369308290206,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,86,4.465908118654584,4.060443010546419,25.0,4.0,4.0,1.9371305094809863,1,1,0
2015-05-08,2925000,"Solgt, Fri handel",2016,https://www.boligsiden.dk/adresse/graabynkevej-29-2700-broenshoej-01012388__29_______,Gråbynkevej 29 2700 Brønshøj,Gråbynkevej 29 2700,204.0,55.710562,12.4909305,København,Villa,5.0,2.0,2.0,0.0,6.225330915557295,2.2349884150220967,1.6898863552439776,14338.235294117647,2.925,14.888805038648094,9.570685044803877,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2015,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,7,2.0794415416798357,0.0,25.0,4.0,4.0,1.9775930344108583,0,0,0
2021-09-17,7900000,"Solgt, Fri handel",2009,https://www.boligsiden.dk/adresse/tudskaervej-20-2720-vanloese-01017688__20_______,Tudskærvej 20 2720 Vanløse,Tudskærvej 20 2720,186.0,55.69087200000001,12.469815,København,Villa,8.0,2.0,2.0,0.0,6.4396679345734125,0.710013570452102,0.485902512935761,42473.11827956989,7.9,15.88237331743725,10.65662664372405,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,14,2.70805020110221,0.0,64.0,4.0,4.0,2.006826215399133,1,1,0
2015-02-25,5150000,"Solgt, Fri handel",2009,https://www.boligsiden.dk/adresse/tudskaervej-20-2720-vanloese-01017688__20_______,Tudskærvej 20 2720 Vanløse,Tudskærvej 20 2720,186.0,55.69087200000001,12.469815,København,Villa,8.0,2.0,2.0,0.0,6.4396679345734125,0.710013570452102,0.485902512935761,27688.172043010753,5.15,15.454507272639919,10.228760598926717,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,2.70805020110221,0.0,64.0,4.0,4.0,2.006826215399133,1,1,0
2017-12-12,5487500,"Solgt, Fri handel",1924,https://www.boligsiden.dk/adresse/ole-borchs-vej-31-2500-valby-01015264__31_______,Ole Borchs Vej 31 2500 Valby,Ole Borchs Vej 31 2500,142.0,55.6616483,12.4958998,København,Villa,3.0,1.0,2.0,95.0,4.861210497071161,2.655962835783308,0.30847776946999567,38644.366197183095,5.4875,15.517983336365564,10.562156278764302,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,99,4.605170185988092,4.564348191467836,9.0,4.0,1.0,1.7683561517224553,0,1,0
2023-11-03,12000000,"Solgt, Fri handel",2017,https://www.boligsiden.dk/adresse/funkiavej-17-2300-koebenhavn-s-01012024__17_______,Funkiavej 17 2300 København S,Funkiavej 17 2300,199.0,55.6478944,12.6105477,København,Villa,7.0,2.0,2.0,0.0,4.066818645527204,1.5859271482740478,3.7368916891841253,60301.50753768844,12.0,16.300417207752275,11.007112383027781,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2023,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,6,1.9459101490553132,0.0,49.0,4.0,4.0,1.6227131345619927,0,0,0
2018-04-28,3850000,"Solgt, Fri handel",1951,https://www.boligsiden.dk/adresse/horsebakken-26-2400-koebenhavn-nv-01013024__26_______,Horsebakken 26 2400 København NV,Horsebakken 26 2400,97.0,55.71227620000001,12.5136388,København,Villa,4.0,1.0,1.0,97.0,5.323011265334445,2.387010285476603,1.8673598687813286,39690.721649484534,3.85,15.163583706263967,10.588872727760585,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2018,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,72,4.290459441148391,4.584967478670572,16.0,1.0,1.0,1.8441955607187994,0,0,0
2018-01-18,3895000,"Solgt, Fri handel",1951,https://www.boligsiden.dk/adresse/horsebakken-26-2400-koebenhavn-nv-01013024__26_______,Horsebakken 26 2400 København NV,Horsebakken 26 2400,97.0,55.71227620000001,12.5136388,København,Villa,4.0,1.0,1.0,97.0,5.323011265334445,2.387010285476603,1.8673598687813286,40154.63917525773,3.895,15.175204237286986,10.600493258783603,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2018,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,72,4.290459441148391,4.584967478670572,16.0,1.0,1.0,1.8441955607187994,0,0,0
2017-08-14,5375000,"Solgt, Fri handel",1932,https://www.boligsiden.dk/adresse/fladstjernevej-8-2400-koebenhavn-nv-01011804___8_______,Fladstjernevej 8 2400 København NV,Fladstjernevej 8 2400,152.0,55.7222474,12.5331899,København,Villa,6.0,1.0,2.0,3.0,5.611075268602473,2.3100492439982547,0.4932652283429632,35361.84210526316,5.375,15.497269131978001,10.473388611131725,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,91,4.5217885770490405,1.3862943611198906,36.0,4.0,1.0,1.8887463136447395,0,1,0
2015-06-03,5750000,"Solgt, Fri handel",1982,https://www.boligsiden.dk/adresse/hellelidenvej-8-2300-koebenhavn-s-01012792___8_______,Hellelidenvej 8 2300 København S,Hellelidenvej 8 2300,154.0,55.6515378,12.6383188,København,Villa,5.0,2.0,2.0,0.0,5.124087724175211,0.6516530925978221,5.167919443546418,37337.66233766234,5.75,15.564710412773533,10.527757810359905,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,41,3.7376696182833684,0.0,25.0,4.0,4.0,1.8122298023458794,1,0,0
2016-09-05,4495000,"Solgt, Fri handel",1922,https://www.boligsiden.dk/adresse/stadfeldtsvej-1-2500-valby-01016796___1_______,Stadfeldtsvej 1 2500 Valby,Stadfeldtsvej 1 2500,140.0,55.6615534,12.4968053,København,Villa,9.0,1.0,2.0,0.0,4.811143046852848,2.643116734876793,0.26228283307587974,32107.14285714286,4.495,15.318476225887858,10.376833803278554,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,101,4.624972813284271,0.0,81.0,4.0,1.0,1.7597772893538903,0,1,0
2018-03-18,4850000,"Solgt, Fri handel",1948,https://www.boligsiden.dk/adresse/lykkebovej-24-2500-valby-01014464__24_______,Lykkebovej 24 2500 Valby,Lykkebovej 24 2500,158.0,55.6593161,12.486059,København,Villa,5.0,2.0,2.0,97.0,5.529599334798411,3.067088153414526,0.7318219580947524,30696.20253164557,4.85,15.394489262913666,10.331894229886698,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,75,4.330733340286331,4.584967478670572,25.0,4.0,4.0,1.8763455837946152,0,1,0
2015-03-15,2600000,"Solgt, Fri handel",1936,https://www.boligsiden.dk/adresse/lindehaven-7-2500-valby-01014328___7_______,Lindehaven 7 2500 Valby,Lindehaven 7 2500,146.0,55.6554148,12.4999491,København,Villa,6.0,2.0,2.0,0.0,4.905455372584371,2.977784727109007,0.4796541193385715,17808.219178082192,2.6,14.77102200299171,9.787415381283374,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,87,4.477336814478207,0.0,36.0,4.0,4.0,1.7758765631170508,0,1,0
2020-05-13,5300000,"Solgt, Fri handel",1936,https://www.boligsiden.dk/adresse/lindehaven-12-2500-valby-01014328__12_______,Lindehaven 12 2500 Valby,Lindehaven 12 2500,104.0,55.6547468,12.4997135,København,Villa,4.0,2.0,3.0,55.0,4.953599635220638,3.040876168568176,0.5531186830990333,50961.53846153846,5.3,15.483217378522351,10.838826479380977,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,87,4.477336814478207,4.02535169073515,16.0,9.0,4.0,1.7839960173398346,0,1,0
2015-06-08,4200000,"Solgt, Fri handel",1936,https://www.boligsiden.dk/adresse/lindehaven-12-2500-valby-01014328__12_______,Lindehaven 12 2500 Valby,Lindehaven 12 2500,104.0,55.6547468,12.4997135,København,Villa,4.0,2.0,3.0,55.0,4.953599635220638,3.040876168568176,0.5531186830990333,40384.61538461538,4.2,15.250595083253597,10.606204184112224,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,87,4.477336814478207,4.02535169073515,16.0,9.0,4.0,1.7839960173398346,0,1,0
2018-08-29,3840000,"Solgt, Fri handel",1929,https://www.boligsiden.dk/adresse/husumvej-70-2700-broenshoej-01013096__70_______,Husumvej 70 2700 Brønshøj,Husumvej 70 2700,131.0,55.70357,12.4796098,København,Villa,5.0,1.0,1.0,0.0,6.391292315215707,1.3746830381623216,0.8138217636340964,29312.977099236643,3.84,15.160982924563909,10.285785601362758,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,94,4.553876891600541,0.0,25.0,1.0,1.0,2.0003025931783824,0,1,0
2021-02-26,4330000,"Solgt, Fri handel",1925,https://www.boligsiden.dk/adresse/islevhusvej-89-2700-broenshoej-01013308__89_______,Islevhusvej 89 2700 Brønshøj,Islevhusvej 89 2700,130.0,55.7068008,12.4569808,København,Villa,5.0,1.0,1.0,60.0,7.816536381751643,2.2987223778177595,0.5284583067342434,33307.692307692305,4.33,15.281078099978673,10.41354364952309,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2021,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,98,4.59511985013459,4.110873864173311,25.0,1.0,1.0,2.1766290924100002,0,1,0
2017-06-11,5650000,"Solgt, Fri handel",1920,https://www.boligsiden.dk/adresse/rentemestervej-96-2400-koebenhavn-nv-01015804__96_______,Rentemestervej 96 2400 København NV,Rentemestervej 96 2400,135.0,55.7092148,12.5192626,København,Villa,3.0,1.0,2.0,75.0,4.83533102015834,1.9312805209860713,1.4297120066456126,41851.851851851854,5.65,15.547166103122624,10.641891324684194,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2017,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,103,4.6443908991413725,4.330733340286331,9.0,4.0,1.0,1.763930994233685,0,0,0
2015-02-19,3260000,"Solgt, Fri handel",1962,https://www.boligsiden.dk/adresse/javavej-8b-2300-koebenhavn-s-01013356__8b_______,Javavej 8B 2300 København S,Javavej 8B 2300,85.0,55.6456245,12.6307406,København,Villa,4.0,1.0,1.0,20.0,5.135245537628328,0.4806191609862537,4.970012711506225,38352.94117647059,3.26,14.99723775334289,10.554586496852574,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,61,4.127134385045092,3.044522437723423,16.0,1.0,1.0,1.8140500997953037,1,0,0
2018-01-18,8400000,"Solgt, Fri handel",1912,https://www.boligsiden.dk/adresse/steenbergsvej-30-2500-valby-01016836__30_______,Steenbergsvej 30 2500 Valby,Steenbergsvej 30 2500,190.0,55.6630529,12.5036507,København,Villa,7.0,1.0,2.0,40.0,4.350762606077445,2.2450569384309915,0.4486519467857854,44210.52631578947,8.4,15.943742263813542,10.696718191653057,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,111,4.718498871295094,3.713572066704308,49.0,4.0,1.0,1.6772390939416455,0,1,0
