Date,Price,Status,Build Year,URL,Adresse,Kort adresse,Kvdm,Latitude,Longitude,Kommune
2018-10-01,1600000,"Solgt, Familiehandel",1909,https://www.boligsiden.dk/adresse/mathildevej-16-1-tv-2000-frederiksberg-01470553__16__1__tv,"Mathildevej 16, 1. tv. 2000 Frederiksberg",Mathildevej 16,66.0,55.67576,12.517077,frederiksberg
2018-12-30,1146400,"Solgt, Familiehandel",1969,https://www.boligsiden.dk/adresse/finsensvej-13c-3-th-2000-frederiksberg-01470238_13c__3__th,"Finsensvej 13C, 3. th. 2000 Frederiksberg",Finsensvej 13,70.0,55.6809793,12.5197372,frederiksberg
2020-04-29,1495000,"Solgt, Familiehandel",1932,https://www.boligsiden.dk/adresse/ane-katrines-vej-32-1-tv-2000-frederiksberg-01470031__32__1__tv,"Ane Katrines Vej 32, 1. tv. 2000 Frederiksberg",Ane Katrines Vej 32,71.0,55.6926518,12.5346597,frederiksberg
2017-05-17,1402500,"Solgt, Familiehandel",1919,https://www.boligsiden.dk/adresse/porcelaenshaven-10a-2000-frederiksberg-01470635_10a_______,Porcelænshaven 10A 2000 Frederiksberg,Porcelænshaven 10A 2000,71.0,55.6782242,12.5232858,frederiksberg
2017-03-23,1105000,"Solgt, Familiehandel",1911,https://www.boligsiden.dk/adresse/bispeengen-13-2-th-2000-frederiksberg-01470076__13__2__th,"Bispeengen 13, 2. th. 2000 Frederiksberg",Bispeengen 13,68.0,55.6938623,12.5351312,frederiksberg
2018-06-28,1475000,"Solgt, Familiehandel",1869,https://www.boligsiden.dk/adresse/frederiksberg-alle-6d-2-th-1820-frederiksberg-c-01470265__6d__2__th,"Frederiksberg Alle 6D, 2. th. 1820 Frederiksberg C",Frederiksberg Alle 6,116.0,55.6730546,12.5492114,frederiksberg
2017-02-03,1469018,"Solgt, Familiehandel",1937,https://www.boligsiden.dk/adresse/ewaldsensvej-10-1-tv-2000-frederiksberg-01470211__10__1__tv,"Ewaldsensvej 10, 1. tv. 2000 Frederiksberg",Ewaldsensvej 10,64.0,55.681165,12.508555,frederiksberg
2015-08-13,1232500,"Solgt, Familiehandel",1917,https://www.boligsiden.dk/adresse/duevej-112-3-th-2000-frederiksberg-01470178_112__3__th,"Duevej 112, 3. th. 2000 Frederiksberg",Duevej 112,65.0,55.6931685,12.5310024,frederiksberg
2020-06-01,3800000,"Solgt, Øvrigt",1932,https://www.boligsiden.dk/adresse/julius-valentiners-vej-35-4-tv-2000-frederiksberg-01470436__35__4__tv,"Julius Valentiners Vej 35, 4. tv. 2000 Frederiksberg",Julius Valentiners Vej 35,92.0,55.6813115,12.5062845,frederiksberg
2018-12-11,1544732,"Solgt, Familiehandel",1941,https://www.boligsiden.dk/adresse/gammel-kongevej-72b-5-tv-1850-frederiksberg-c-01470304_72b__5__tv,"Gammel Kongevej 72B, 5. tv. 1850 Frederiksberg C",Gammel Kongevej 72,58.0,55.6740507,12.5525238,frederiksberg
2018-03-13,1100000,"Solgt, Familiehandel",1970,https://www.boligsiden.dk/adresse/carl-bernhards-vej-13c-0-15-1817-frederiksberg-c-01470124_13c_st__15,"Carl Bernhards Vej 13C, st. 15. 1817 Frederiksberg C",Carl Bernhards Vej 13,78.0,55.6721005,12.5425362,frederiksberg
2015-11-08,1950000,"Solgt, Familiehandel",1908,https://www.boligsiden.dk/adresse/falkoner-alle-126-0-tv-2000-frederiksberg-01470220_126_st__tv,"Falkoner Alle 126, st. tv. 2000 Frederiksberg",Falkoner Alle 126,97.0,55.6871921,12.5417281,frederiksberg
2019-08-27,1810000,"Solgt, Familiehandel",1972,https://www.boligsiden.dk/adresse/finsensvej-34-3-5-2000-frederiksberg-01470238__34__3___5,"Finsensvej 34, 3. 5. 2000 Frederiksberg",Finsensvej 34,69.0,55.6816536,12.5162281,frederiksberg
2018-04-04,2500000,"Solgt, Familiehandel",1890,https://www.boligsiden.dk/adresse/jakob-dannefaerds-vej-11-2-tv-1973-frederiksberg-c-01470403__11__2__tv,"Jakob Dannefærds Vej 11, 2. tv. 1973 Frederiksberg C",Jakob Dannefærds Vej 11,87.0,55.683167,12.5537719,frederiksberg
2016-06-30,2100000,"Solgt, Familiehandel",1953,https://www.boligsiden.dk/adresse/roskildevej-122-3-th-2000-frederiksberg-01470679_122__3__th,"Roskildevej 122, 3. th. 2000 Frederiksberg",Roskildevej 122,78.0,55.6726016,12.4964185,frederiksberg
2022-03-24,2275000,"Solgt, Familiehandel",1887,https://www.boligsiden.dk/adresse/folkvarsvej-28-4-tv-2000-frederiksberg-01470250__28__4__tv,"Folkvarsvej 28, 4. tv. 2000 Frederiksberg",Folkvarsvej 28,45.0,55.6833074,12.5324162,frederiksberg
2021-04-06,2675000,"Solgt, Familiehandel",1908,https://www.boligsiden.dk/adresse/munkensvej-2-1-tv-2000-frederiksberg-01470562___2__1__tv,"Munkensvej 2, 1. tv. 2000 Frederiksberg",Munkensvej 2,67.0,55.6934699,12.5343261,frederiksberg
2015-11-03,1420000,"Solgt, Familiehandel",1908,https://www.boligsiden.dk/adresse/munkensvej-2-1-tv-2000-frederiksberg-01470562___2__1__tv,"Munkensvej 2, 1. tv. 2000 Frederiksberg",Munkensvej 2,67.0,55.6934699,12.5343261,frederiksberg
2017-05-10,2500000,"Solgt, Familiehandel",1932,https://www.boligsiden.dk/adresse/nordre-fasanvej-39a-2-tv-2000-frederiksberg-01470586_39a__2__tv,"Nordre Fasanvej 39A, 2. tv. 2000 Frederiksberg",Nordre Fasanvej 39,87.0,55.6831087,12.5235507,frederiksberg
2017-05-23,996288,"Solgt, Øvrigt",1979,https://www.boligsiden.dk/adresse/lyoevej-16-2-tv-2000-frederiksberg-01470523__16__2__tv,"Lyøvej 16, 2. tv. 2000 Frederiksberg",Lyøvej 16,101.0,55.6824892,12.5255649,frederiksberg
2022-05-12,3000000,"Solgt, Familiehandel",1969,https://www.boligsiden.dk/adresse/vagtelvej-65-4-tv-2000-frederiksberg-01470811__65__4__tv,"Vagtelvej 65, 4. tv. 2000 Frederiksberg",Vagtelvej 65,84.0,55.6936007,12.5231441,frederiksberg
2017-11-21,1782500,"Solgt, Familiehandel",1904,https://www.boligsiden.dk/adresse/howitzvej-59-0-tv-2000-frederiksberg-01470394__59_st__tv,"Howitzvej 59, st. tv. 2000 Frederiksberg",Howitzvej 59,68.0,55.6801626,12.5247002,frederiksberg
2017-10-05,1800000,"Solgt, Familiehandel",1978,https://www.boligsiden.dk/adresse/platanvej-18-3-19-1810-frederiksberg-c-01470634__18__3__19,"Platanvej 18, 3. 19. 1810 Frederiksberg C",Platanvej 18,76.0,55.67183799999999,12.5395202,frederiksberg
2021-07-21,1437500,"Solgt, Familiehandel",1890,https://www.boligsiden.dk/adresse/rolfsvej-9-3-th-2000-frederiksberg-01470670___9__3__th,"Rolfsvej 9, 3. th. 2000 Frederiksberg",Rolfsvej 9,54.0,55.6831516,12.5347729,frederiksberg
2017-08-21,1200000,"Solgt, Familiehandel",1891,https://www.boligsiden.dk/adresse/rolfsvej-29-4-tv-2000-frederiksberg-01470670__29__4__tv,"Rolfsvej 29, 4. tv. 2000 Frederiksberg",Rolfsvej 29,44.0,55.6836046,12.5329523,frederiksberg
2016-07-28,1737300,"Solgt, Familiehandel",1940,https://www.boligsiden.dk/adresse/kronprinsensvej-4a-3-2000-frederiksberg-01470481__4a__3____,"Kronprinsensvej 4A, 3. 2000 Frederiksberg",Kronprinsensvej 4,185.0,55.6763653,12.5194599,frederiksberg
2015-08-11,1000000,"Solgt, Familiehandel",1911,https://www.boligsiden.dk/adresse/bispeengen-13-0-tv-2000-frederiksberg-01470076__13_st__tv,"Bispeengen 13, st. tv. 2000 Frederiksberg",Bispeengen 13,72.0,55.6938623,12.5351312,frederiksberg
2019-07-01,2800000,"Solgt, Øvrigt",2001,https://www.boligsiden.dk/adresse/borgmester-fischers-vej-5a-0-1-2000-frederiksberg-01470090__5a_st___1,"Borgmester Fischers Vej 5A, st. 1. 2000 Frederiksberg",Borgmester Fischers Vej 5,93.0,55.67186539999999,12.5090103,frederiksberg
2020-11-21,1360000,"Solgt, Familiehandel",1969,https://www.boligsiden.dk/adresse/vagtelvej-71-2-tv-2000-frederiksberg-01470811__71__2__tv,"Vagtelvej 71, 2. tv. 2000 Frederiksberg",Vagtelvej 71,84.0,55.6942031,12.5235847,frederiksberg
2016-08-12,2760000,"Solgt, Familiehandel",1902,https://www.boligsiden.dk/adresse/forchhammersvej-13-5-tv-1920-frederiksberg-c-01470253__13__5__tv,"Forchhammersvej 13, 5. tv. 1920 Frederiksberg C",Forchhammersvej 13,97.0,55.6795383,12.5526281,frederiksberg
2016-02-28,1550000,"Solgt, Familiehandel",1941,https://www.boligsiden.dk/adresse/ved-andebakken-10-4-tv-2000-frederiksberg-01470814__10__4__tv,"Ved Andebakken 10, 4. tv. 2000 Frederiksberg",Ved Andebakken 10,65.0,55.67960919999999,12.5285508,frederiksberg
2015-08-24,680000,"Solgt, Familiehandel",1953,https://www.boligsiden.dk/adresse/raadmand-steins-alle-5-5-th-2000-frederiksberg-01470684___5__5__th,"Rådmand Steins Alle 5, 5. th. 2000 Frederiksberg",Rådmand Steins Alle 5,82.0,55.6729414,12.5014433,frederiksberg
2019-05-10,1840000,"Solgt, Familiehandel",1896,https://www.boligsiden.dk/adresse/rahbeks-alle-12-0-th-1801-frederiksberg-c-01470649__12_st__th,"Rahbeks Alle 12, st. th. 1801 Frederiksberg C",Rahbeks Alle 12,73.0,55.6696113,12.5350962,frederiksberg
2020-11-01,195500,"Solgt, Familiehandel",1890,https://www.boligsiden.dk/adresse/jakob-dannefaerds-vej-7-0-th-1973-frederiksberg-c-01470403___7_st__th,"Jakob Dannefærds Vej 7, st. th. 1973 Frederiksberg C",Jakob Dannefærds Vej 7,86.0,55.68339950000001,12.5540803,frederiksberg
2017-06-09,2484000,"Solgt, Familiehandel",1890,https://www.boligsiden.dk/adresse/jakob-dannefaerds-vej-7-0-th-1973-frederiksberg-c-01470403___7_st__th,"Jakob Dannefærds Vej 7, st. th. 1973 Frederiksberg C",Jakob Dannefærds Vej 7,86.0,55.68339950000001,12.5540803,frederiksberg
2019-04-02,2400000,"Solgt, Øvrigt",2008,https://www.boligsiden.dk/adresse/flintholm-alle-20-1-th-2000-frederiksberg-01470244__20__1__th,"Flintholm Alle 20, 1. th. 2000 Frederiksberg",Flintholm Alle 20,123.0,55.6842593,12.5010228,frederiksberg
2018-09-24,1020000,"Solgt, Familiehandel",1940,https://www.boligsiden.dk/adresse/kronprinsensvej-4a-0-th-2000-frederiksberg-01470481__4a_st__th,"Kronprinsensvej 4A, st. th. 2000 Frederiksberg",Kronprinsensvej 4,60.0,55.6763653,12.5194599,frederiksberg
2017-11-30,891500,"Solgt, Familiehandel",1969,https://www.boligsiden.dk/adresse/finsensvej-13c-5-th-2000-frederiksberg-01470238_13c__5__th,"Finsensvej 13C, 5. th. 2000 Frederiksberg",Finsensvej 13,70.0,55.6809793,12.5197372,frederiksberg
2017-02-27,1883569,"Solgt, Familiehandel",1969,https://www.boligsiden.dk/adresse/vagtelvej-73-0-mf-2000-frederiksberg-01470811__73_st__mf,"Vagtelvej 73, st. mf. 2000 Frederiksberg",Vagtelvej 73,115.0,55.6941907,12.5235791,frederiksberg
2018-08-12,1900000,"Solgt, Familiehandel",1991,https://www.boligsiden.dk/adresse/borups-alle-134d-2-tv-2000-frederiksberg-01470094134d__2__tv,"Borups Alle 134D, 2. tv. 2000 Frederiksberg",Borups Alle 134,88.0,55.6946395,12.5321459,frederiksberg
2016-03-09,1147500,"Solgt, Familiehandel",1936,https://www.boligsiden.dk/adresse/bernhard-bangs-alle-55-2-th-2000-frederiksberg-01470067__55__2__th,"Bernhard Bangs Alle 55, 2. th. 2000 Frederiksberg",Bernhard Bangs Alle 55,71.0,55.68647259999999,12.50647,frederiksberg
2018-12-02,1265000,"Solgt, Familiehandel",1885,https://www.boligsiden.dk/adresse/holger-danskes-vej-14-1-tv-2000-frederiksberg-01470376__14__1__tv,"Holger Danskes Vej 14, 1. tv. 2000 Frederiksberg",Holger Danskes Vej 14,47.0,55.6866177,12.5384044,frederiksberg
2022-05-10,2587500,"Solgt, Øvrigt",1900,https://www.boligsiden.dk/adresse/grundtvigsvej-35-2-tv-1864-frederiksberg-c-01470328__35__2__tv,"Grundtvigsvej 35, 2. tv. 1864 Frederiksberg C",Grundtvigsvej 35,78.0,55.6789421,12.5346159,frederiksberg
2018-12-12,4340358,"Solgt, Familiehandel",1882,https://www.boligsiden.dk/adresse/rathsacksvej-20-0-1862-frederiksberg-c-01470655__20_st____,"Rathsacksvej 20, st. 1862 Frederiksberg C",Rathsacksvej 20,209.0,55.6796702,12.5363428,frederiksberg
2015-10-20,2377000,"Solgt, Familiehandel",1895,https://www.boligsiden.dk/adresse/madvigs-alle-11-2-tv-1829-frederiksberg-c-01470526__11__2__tv,"Madvigs Alle 11, 2. tv. 1829 Frederiksberg C",Madvigs Alle 11,94.0,55.6757032,12.5410899,frederiksberg
2020-01-09,1390000,"Solgt, Familiehandel",1906,https://www.boligsiden.dk/adresse/frederiksvej-20-4-tv-2000-frederiksberg-01470274__20__4__tv,"Frederiksvej 20, 4. tv. 2000 Frederiksberg",Frederiksvej 20,74.0,55.675326,12.516513,frederiksberg
2019-07-02,2650000,"Solgt, Øvrigt",1899,https://www.boligsiden.dk/adresse/kochsvej-35b-3-tv-1812-frederiksberg-c-01470466_35b__3__tv,"Kochsvej 35B, 3. tv. 1812 Frederiksberg C",Kochsvej 35,99.0,55.67080679999999,12.5371145,frederiksberg
2020-06-11,4485000,"Solgt, Familiehandel",1904,https://www.boligsiden.dk/adresse/aaboulevard-51-2-tv-1960-frederiksberg-c-01470856__51__2__tv,"Åboulevard 51, 2. tv. 1960 Frederiksberg C",Åboulevard 51,166.0,55.6849468,12.5485106,frederiksberg
2015-04-10,1700000,"Solgt, Familiehandel",1988,https://www.boligsiden.dk/adresse/seedorffs-vaenge-2-3-4-2000-frederiksberg-01470714___2__3___4,"Seedorffs Vænge 2, 3. 4. 2000 Frederiksberg",Seedorffs Vænge 2,95.0,55.68376960000001,12.5239779,frederiksberg
2016-04-11,2482000,"Solgt, Familiehandel",1904,https://www.boligsiden.dk/adresse/bentzonsvej-8-3-th-2000-frederiksberg-01470061___8__3__th,"Bentzonsvej 8, 3. th. 2000 Frederiksberg",Bentzonsvej 8,78.0,55.6841814,12.5283974,frederiksberg
2017-09-11,2817000,"Solgt, Familiehandel",1955,https://www.boligsiden.dk/adresse/nimbusparken-11-2-mf-2000-frederiksberg-01470578__11__2__mf,"Nimbusparken 11, 2. mf. 2000 Frederiksberg",Nimbusparken 11,91.0,55.6807628,12.5157544,frederiksberg
2017-09-13,3750000,"Solgt, Familiehandel",1907,https://www.boligsiden.dk/adresse/ingemannsvej-5-3-tv-1964-frederiksberg-c-01470397___5__3__tv,"Ingemannsvej 5, 3. tv. 1964 Frederiksberg C",Ingemannsvej 5,89.0,55.6839131,12.5474249,frederiksberg
2017-09-13,3750000,"Solgt, Familiehandel",1907,https://www.boligsiden.dk/adresse/ingemannsvej-5-3-tv-1964-frederiksberg-c-01470397___5__3__tv,"Ingemannsvej 5, 3. tv. 1964 Frederiksberg C",Ingemannsvej 5,89.0,55.6839131,12.5474249,frederiksberg
2015-12-09,1742500,"Solgt, Familiehandel",1907,https://www.boligsiden.dk/adresse/ingemannsvej-5-3-tv-1964-frederiksberg-c-01470397___5__3__tv,"Ingemannsvej 5, 3. tv. 1964 Frederiksberg C",Ingemannsvej 5,89.0,55.6839131,12.5474249,frederiksberg
2018-08-25,1825000,"Solgt, Familiehandel",1932,https://www.boligsiden.dk/adresse/borups-alle-136-2-th-2000-frederiksberg-01470094_136__2__th,"Borups Alle 136, 2. th. 2000 Frederiksberg",Borups Alle 136,94.0,55.6943283,12.5311004,frederiksberg
2016-02-15,1232500,"Solgt, Familiehandel",1897,https://www.boligsiden.dk/adresse/godthaabsvej-62d-2-tv-2000-frederiksberg-01470316_62d__2__tv,"Godthåbsvej 62D, 2. tv. 2000 Frederiksberg",Godthåbsvej 62,61.0,55.68775609999999,12.5293048,frederiksberg
2019-12-10,2700000,"Solgt, Familiehandel",1894,https://www.boligsiden.dk/adresse/paludan-mullers-vej-1-3-tv-1815-frederiksberg-c-01470613___1__3__tv,"Paludan Müllers Vej 1, 3. tv. 1815 Frederiksberg C",Paludan Müllers Vej 1,189.0,56.16530179999999,10.194893,frederiksberg
2015-08-12,1360000,"Solgt, Familiehandel",1988,https://www.boligsiden.dk/adresse/seedorffs-vaenge-2-3-3-2000-frederiksberg-01470714___2__3___3,"Seedorffs Vænge 2, 3. 3. 2000 Frederiksberg",Seedorffs Vænge 2,77.0,55.68376960000001,12.5239779,frederiksberg
2015-05-06,1700000,"Solgt, Familiehandel",1972,https://www.boligsiden.dk/adresse/borups-alle-113-2-m-2000-frederiksberg-01470094_113__2___m,"Borups Alle 113, 2. m. 2000 Frederiksberg",Borups Alle 113,100.0,55.69332190000001,12.5334247,frederiksberg
2015-03-18,1700000,"Solgt, Familiehandel",1890,https://www.boligsiden.dk/adresse/jakob-dannefaerds-vej-11-1-th-1973-frederiksberg-c-01470403__11__1__th,"Jakob Dannefærds Vej 11, 1. th. 1973 Frederiksberg C",Jakob Dannefærds Vej 11,87.0,55.683167,12.5537719,frederiksberg
2018-08-30,1430000,"Solgt, Familiehandel",1862,https://www.boligsiden.dk/adresse/bulowsvej-28a-2-1870-frederiksberg-c-01470115_28a__2____,"Bülowsvej 28A, 2. 1870 Frederiksberg C",Bülowsvej 28,64.0,55.6814398,12.5443994,frederiksberg
2018-11-16,1020000,"Solgt, Familiehandel",1937,https://www.boligsiden.dk/adresse/ewaldsensvej-12-3-th-2000-frederiksberg-01470211__12__3__th,"Ewaldsensvej 12, 3. th. 2000 Frederiksberg",Ewaldsensvej 12,64.0,55.681197,12.508383,frederiksberg
2019-11-26,3250000,"Solgt, Familiehandel",1885,https://www.boligsiden.dk/adresse/lindevangs-alle-11-1-tv-2000-frederiksberg-01470508__11__1__tv,"Lindevangs Alle 11, 1. tv. 2000 Frederiksberg",Lindevangs Alle 11,81.0,55.6808037,12.5176556,frederiksberg
2016-12-07,1818000,"Solgt, Familiehandel",1941,https://www.boligsiden.dk/adresse/ved-andebakken-9-2-tv-2000-frederiksberg-01470814___9__2__tv,"Ved Andebakken 9, 2. tv. 2000 Frederiksberg",Ved Andebakken 9,57.0,55.6796785,12.5282108,frederiksberg
2016-03-29,1565500,"Solgt, Familiehandel",1943,https://www.boligsiden.dk/adresse/godthaabsvej-35-1-tv-2000-frederiksberg-01470316__35__1__tv,"Godthåbsvej 35, 1. tv. 2000 Frederiksberg",Godthåbsvej 35,67.0,55.68652179999999,12.5327532,frederiksberg
2015-05-01,2600000,"Solgt, Familiehandel",1979,https://www.boligsiden.dk/adresse/norsvej-7-1-mf-1916-frederiksberg-c-01470592___7__1__mf,"Norsvej 7, 1. mf. 1916 Frederiksberg C",Norsvej 7,101.0,55.6778805,12.5560741,frederiksberg
2015-12-18,1912500,"Solgt, Familiehandel",1908,https://www.boligsiden.dk/adresse/falkoner-alle-126-2-tv-2000-frederiksberg-01470220_126__2__tv,"Falkoner Alle 126, 2. tv. 2000 Frederiksberg",Falkoner Alle 126,97.0,55.6871921,12.5417281,frederiksberg
2018-03-09,897000,"Solgt, Familiehandel",1964,https://www.boligsiden.dk/adresse/kronprinsesse-sofies-vej-22-3-4-2000-frederiksberg-01470484__22__3___4,"Kronprinsesse Sofies Vej 22, 3. 4. 2000 Frederiksberg",Kronprinsesse Sofies Vej 22,34.0,55.6897607,12.5345815,frederiksberg
2017-06-27,1752000,"Solgt, Familiehandel",1938,https://www.boligsiden.dk/adresse/mariendalsvej-12b-2-tv-2000-frederiksberg-01470541_12b__2__tv,"Mariendalsvej 12B, 2. tv. 2000 Frederiksberg",Mariendalsvej 12,79.0,55.6884362,12.5397273,frederiksberg
2019-08-24,2840000,"Solgt, Familiehandel",1885,https://www.boligsiden.dk/adresse/jakob-dannefaerds-vej-4a-4-1973-frederiksberg-c-01470403__4a__4____,"Jakob Dannefærds Vej 4A, 4. 1973 Frederiksberg C",Jakob Dannefærds Vej 4,139.0,55.6841022,12.5544873,frederiksberg
2019-06-14,1320000,"Solgt, Familiehandel",1922,https://www.boligsiden.dk/adresse/holger-danskes-vej-28a-2-2-2000-frederiksberg-01470376_28a__2___2,"Holger Danskes Vej 28A, 2. 2. 2000 Frederiksberg",Holger Danskes Vej 28,57.0,55.6868473,12.5372803,frederiksberg
2018-03-19,1618000,"Solgt, Familiehandel",1970,https://www.boligsiden.dk/adresse/raadmand-steins-alle-33-6-66-2000-frederiksberg-01470684__33__6__66,"Rådmand Steins Alle 33, 6. 66. 2000 Frederiksberg",Rådmand Steins Alle 33,92.0,55.6728004,12.4956919,frederiksberg
2018-11-20,650000,"Solgt, Familiehandel",1890,https://www.boligsiden.dk/adresse/adilsvej-13-3-th-2000-frederiksberg-01470007__13__3__th,"Adilsvej 13, 3. th. 2000 Frederiksberg",Adilsvej 13,53.0,55.6844599,12.5348631,frederiksberg
2018-09-19,1500000,"Solgt, Familiehandel",1917,https://www.boligsiden.dk/adresse/duevej-118-1-th-2000-frederiksberg-01470178_118__1__th,"Duevej 118, 1. th. 2000 Frederiksberg",Duevej 118,62.0,55.6934256,12.5312479,frederiksberg
2019-10-28,1676800,"Solgt, Familiehandel",1888,https://www.boligsiden.dk/adresse/smallegade-39-1-th-2000-frederiksberg-01470724__39__1__th,"Smallegade 39, 1. th. 2000 Frederiksberg",Smallegade 39,85.0,55.6791954,12.5257268,frederiksberg
2015-09-04,1700000,"Solgt, Familiehandel",1944,https://www.boligsiden.dk/adresse/aksel-moellers-have-16-8-tv-2000-frederiksberg-01470012__16__8__tv,"Aksel Møllers Have 16, 8. tv. 2000 Frederiksberg",Aksel Møllers Have 16,78.0,55.6855726,12.5321137,frederiksberg
2016-01-29,1105000,"Solgt, Familiehandel",1932,https://www.boligsiden.dk/adresse/borups-alle-140-0-tv-2000-frederiksberg-01470094_140_st__tv,"Borups Alle 140, st. tv. 2000 Frederiksberg",Borups Alle 140,80.0,55.6945645,12.5306436,frederiksberg
2017-11-13,1800000,"Solgt, Familiehandel",1972,https://www.boligsiden.dk/adresse/wilkensvej-7-4-tv-2000-frederiksberg-01470826___7__4__tv,"Wilkensvej 7, 4. tv. 2000 Frederiksberg",Wilkensvej 7,93.0,55.6820704,12.5164876,frederiksberg
2017-11-13,1800000,"Solgt, Familiehandel",1972,https://www.boligsiden.dk/adresse/wilkensvej-7-4-tv-2000-frederiksberg-01470826___7__4__tv,"Wilkensvej 7, 4. tv. 2000 Frederiksberg",Wilkensvej 7,93.0,55.6820704,12.5164876,frederiksberg
2016-07-04,1425000,"Solgt, Familiehandel",1932,https://www.boligsiden.dk/adresse/ane-katrines-vej-22-3-th-2000-frederiksberg-01470031__22__3__th,"Ane Katrines Vej 22, 3. th. 2000 Frederiksberg",Ane Katrines Vej 22,69.0,55.6919942,12.5350095,frederiksberg
2016-07-04,1495000,"Solgt, Familiehandel",1908,https://www.boligsiden.dk/adresse/munkensvej-2-2-tv-2000-frederiksberg-01470562___2__2__tv,"Munkensvej 2, 2. tv. 2000 Frederiksberg",Munkensvej 2,67.0,55.6934699,12.5343261,frederiksberg
2020-12-17,935000,"Solgt, Familiehandel",1900,https://www.boligsiden.dk/adresse/nordre-fasanvej-169-0-th-2000-frederiksberg-01470586_169_st__th,"Nordre Fasanvej 169, st. th. 2000 Frederiksberg",Nordre Fasanvej 169,51.0,55.6928281,12.5320234,frederiksberg
2016-07-01,2100000,"Solgt, Familiehandel",1898,https://www.boligsiden.dk/adresse/kong-georgs-vej-4-3-th-2000-frederiksberg-01470475___4__3__th,"Kong Georgs Vej 4, 3. th. 2000 Frederiksberg",Kong Georgs Vej 4,82.0,55.40030729999999,10.3639882,frederiksberg
2018-06-28,1985000,"Solgt, Familiehandel",1896,https://www.boligsiden.dk/adresse/martensens-alle-15-4-1828-frederiksberg-c-01470544__15__4____,"Martensens Alle 15, 4. 1828 Frederiksberg C",Martensens Alle 15,136.0,55.6757395,12.5421694,frederiksberg
2018-03-05,2225000,"Solgt, Familiehandel",1917,https://www.boligsiden.dk/adresse/duevej-118-1-tv-2000-frederiksberg-01470178_118__1__tv,"Duevej 118, 1. tv. 2000 Frederiksberg",Duevej 118,62.0,55.6934256,12.5312479,frederiksberg
2016-01-25,2225000,"Solgt, Øvrigt",1917,https://www.boligsiden.dk/adresse/duevej-118-1-tv-2000-frederiksberg-01470178_118__1__tv,"Duevej 118, 1. tv. 2000 Frederiksberg",Duevej 118,62.0,55.6934256,12.5312479,frederiksberg
2017-07-10,1340000,"Solgt, Familiehandel",1941,https://www.boligsiden.dk/adresse/smallegade-26a-4-th-2000-frederiksberg-01470724_26a__4__th,"Smallegade 26A, 4. th. 2000 Frederiksberg",Smallegade 26,67.0,55.67917569999999,12.5279176,frederiksberg
2016-06-14,1300000,"Solgt, Familiehandel",1897,https://www.boligsiden.dk/adresse/nordre-fasanvej-114-2-tv-2000-frederiksberg-01470586_114__2__tv,"Nordre Fasanvej 114, 2. tv. 2000 Frederiksberg",Nordre Fasanvej 114,49.0,55.6890359,12.5288769,frederiksberg
2015-08-09,2236000,"Solgt, Familiehandel",1861,https://www.boligsiden.dk/adresse/porcelaenshaven-2b-1-3-2000-frederiksberg-01470635__2b__1___3,"Porcelænshaven 2B, 1. 3. 2000 Frederiksberg",Porcelænshaven 2,82.0,55.6793618,12.5235566,frederiksberg
2018-05-31,2150000,"Solgt, Familiehandel",1960,https://www.boligsiden.dk/adresse/bernhard-bangs-alle-2-0-7-2000-frederiksberg-01470067___2_st___7,"Bernhard Bangs Alle 2, st. 7. 2000 Frederiksberg",Bernhard Bangs Alle 2,63.0,55.6845106,12.512287,frederiksberg
2017-02-08,1550000,"Solgt, Familiehandel",1941,https://www.boligsiden.dk/adresse/ved-andebakken-4-1-th-2000-frederiksberg-01470814___4__1__th,"Ved Andebakken 4, 1. th. 2000 Frederiksberg",Ved Andebakken 4,59.0,55.6793561,12.5284763,frederiksberg
